City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Mandalgovi,MN,2022-03-08 15:37:39,45.7625,106.2708,33.89,37,87,8.99
268,Tegh,AM,2022-03-08 15:37:39,39.5579,46.4772,40.12,54,58,4.36
269,Gazojak,TM,2022-03-08 15:37:40,41.1875,61.4036,47.84,60,100,11.36
270,Khlung,TH,2022-03-08 15:37:40,12.4547,102.2214,85.03,100,100,1.52
271,Leninsk,RU,2022-03-08 15:37:40,48.7119,45.1994,31.86,88,100,6.38
272,Chuka,KE,2022-03-08 15:37:41,-0.3332,37.6459,72.41,50,54,5.86
273,Saquarema,BR,2022-03-08 15:37:41,-22.92,-42.5103,91.42,60,46,10.83
274,Sechura,PE,2022-03-08 15:37:41,-5.5569,-80.8222,84.15,53,66,2.44
275,Kavieng,PG,2022-03-08 15:37:42,-2.5744,150.7967,81.66,77,66,11.18
276,Rawson,AR,2022-03-08 15:37:42,-43.3002,-65.1023,80.22,19,23,34.99
277,Pangnirtung,CA,2022-03-08 15:37:42,66.1451,-65.7125,-2.2,78,100,3.44
278,Almeirim,BR,2022-03-08 15:37:43,-1.5233,-52.5817,82.99,75,93,5.23
279,Avera,US,2022-03-08 15:37:43,33.194,-82.5271,64.94,46,94,4.63
280,Gasa,PS,2022-03-08 15:32:44,31.5,34.4667,66.9,75,33,11.36
281,Vilyuysk,RU,2022-03-08 15:37:44,63.7553,121.6247,-22.76,100,32,1.83
282,Ahipara,NZ,2022-03-08 15:37:44,-35.1667,173.1667,64.27,82,25,7.43
283,Bandarbeyla,SO,2022-03-08 15:37:44,9.4942,50.8122,77.31,66,27,10.65
284,Sitka,US,2022-03-08 15:37:45,57.0531,-135.33,31.89,64,20,0.0
285,Sidoarjo,ID,2022-03-08 15:37:45,-7.4478,112.7183,81.05,94,20,5.75
286,Karratha,AU,2022-03-08 15:37:45,-20.7377,116.8463,87.67,48,40,10.63
287,Teknaf,BD,2022-03-08 15:37:46,20.8624,92.3058,72.34,70,0,3.94
288,Lavrentiya,RU,2022-03-08 15:37:46,65.5833,-171.0,5.94,80,9,5.44
289,Energeticheskiy,KZ,2022-03-08 15:37:46,43.4278,77.0222,41.56,75,100,4.47
290,Deputatskiy,RU,2022-03-08 15:37:47,69.3,139.9,-31.29,100,17,2.15
291,Sainte-Rose,GP,2022-03-08 15:37:47,16.3324,-61.6979,84.24,61,75,14.97
292,Sabha,LY,2022-03-08 15:37:47,27.0377,14.4283,71.98,28,0,17.92
293,Lebu,CL,2022-03-08 15:37:48,-37.6167,-73.65,61.59,77,84,16.31
294,Sorland,NO,2022-03-08 15:37:48,67.667,12.6934,39.06,93,100,3.44
295,Shaunavon,CA,2022-03-08 15:37:35,49.6501,-108.4181,8.38,90,100,21.03
296,Gat,IL,2022-03-08 15:37:49,31.61,34.7642,66.4,100,42,6.85
297,Jumla,NP,2022-03-08 15:37:49,29.2747,82.1838,45.12,47,78,4.72
298,Kattivakkam,IN,2022-03-08 15:37:49,13.2167,80.3167,82.08,81,4,6.82
299,Prince Rupert,CA,2022-03-08 15:37:50,54.3161,-130.3201,37.09,93,100,3.44
300,Mehamn,NO,2022-03-08 15:37:50,71.0357,27.8492,35.78,78,86,21.36
301,Huarmey,PE,2022-03-08 15:37:50,-10.0681,-78.1522,77.47,70,69,7.96
302,Springbok,ZA,2022-03-08 15:37:50,-29.6643,17.8865,81.28,34,76,8.97
303,Morris,US,2022-03-08 15:37:51,40.8334,-74.5329,42.82,43,40,14.97
304,Paso De Los Toros,UY,2022-03-08 15:37:51,-32.8167,-56.5167,77.34,46,0,6.29
305,Caranavi,BO,2022-03-08 15:37:52,-15.8167,-67.55,73.51,87,100,2.37
306,Kayerkan,RU,2022-03-08 15:37:52,69.3497,87.7602,-26.48,74,98,3.15
307,Orangeburg,US,2022-03-08 15:37:52,33.4918,-80.8557,70.72,74,20,4.61
308,Surt,LY,2022-03-08 15:37:53,31.2089,16.5887,60.06,64,27,14.99
309,Port Macquarie,AU,2022-03-08 15:37:05,-31.4333,152.9167,69.76,91,88,7.99
310,Cortes,ES,2022-03-08 15:37:53,41.9395,-1.4396,59.05,45,81,8.77
311,Tailai,CN,2022-03-08 15:37:53,46.3833,123.4,30.96,77,2,2.86
312,Lata,PT,2022-03-08 15:38:54,40.1629,-8.3327,62.08,68,67,6.69
313,Vakhrushevo,RU,2022-03-08 15:38:54,55.2317,61.7173,5.38,66,0,2.24
314,Calbuco,CL,2022-03-08 15:38:54,-41.768,-73.1273,56.41,88,100,14.7
315,Birin,NP,2022-03-08 15:38:55,26.8865,88.0718,59.31,32,8,5.5
316,Havre-Saint-Pierre,CA,2022-03-08 15:38:55,50.2334,-63.5986,25.39,86,100,14.97
317,Aklavik,CA,2022-03-08 15:38:55,68.2191,-135.0107,2.12,84,20,4.61
318,Saint-Pierre,RE,2022-03-08 15:38:56,-21.3393,55.4781,80.28,80,100,4.61
319,Sisimiut,GL,2022-03-08 15:38:56,66.9395,-53.6735,10.45,81,98,1.32
320,Faanui,PF,2022-03-08 15:38:56,-16.4833,-151.75,80.74,75,100,13.98
321,Yuli,NG,2022-03-08 15:38:57,9.6989,10.2744,103.42,15,100,5.99
322,Segou,ML,2022-03-08 15:38:57,13.4317,-6.2157,95.05,8,62,10.16
323,Northam,GB,2022-03-08 15:38:57,51.0333,-4.2167,51.42,80,100,16.8
324,Asau,RO,2022-03-08 15:38:58,46.4333,26.4,36.75,71,100,4.79
325,Dunedin,NZ,2022-03-08 15:38:58,-45.8742,170.5036,62.8,73,80,1.99
326,Lompoc,US,2022-03-08 15:38:58,34.6391,-120.4579,64.13,81,0,10.36
327,Mzimba,MW,2022-03-08 15:38:59,-11.9,33.6,68.09,93,100,4.38
328,Okha,RU,2022-03-08 15:37:01,53.5739,142.9478,-0.38,99,61,9.28
329,Ostersund,SE,2022-03-08 15:38:59,63.1792,14.6357,37.85,70,0,5.75
330,Sterling,US,2022-03-08 15:38:59,39.0062,-77.4286,49.32,48,75,17.27
331,Peniche,PT,2022-03-08 15:39:00,39.3558,-9.3811,62.55,80,8,10.33
332,Grindavik,IS,2022-03-08 15:39:00,63.8424,-22.4338,42.75,93,100,41.43
333,Dryden,CA,2022-03-08 15:39:01,49.7833,-92.7503,23.29,86,100,11.5
334,Kemi,FI,2022-03-08 15:39:01,65.8596,24.8228,22.77,86,100,2.3
335,Pitimbu,BR,2022-03-08 15:39:01,-7.4706,-34.8086,88.39,62,98,10.6
336,Comodoro Rivadavia,AR,2022-03-08 15:39:02,-45.8667,-67.5,64.26,36,0,11.5
337,Noumea,NC,2022-03-08 15:39:02,-22.2763,166.4572,81.0,99,22,1.59
338,Avesta,SE,2022-03-08 15:39:03,60.1455,16.1679,39.92,91,96,2.44
339,Kahului,US,2022-03-08 15:39:03,20.8947,-156.47,73.85,83,0,4.61
340,Fort Nelson,CA,2022-03-08 15:39:03,58.8053,-122.7002,15.39,86,100,2.3
341,Husavik,IS,2022-03-08 15:39:04,66.0449,-17.3389,35.51,81,66,13.2
342,Boulder City,US,2022-03-08 15:39:04,35.9786,-114.8325,44.85,30,0,0.0
343,Poltavka,RU,2022-03-08 15:39:05,54.3663,71.7632,-6.65,98,7,7.43
344,Vila Franca Do Campo,PT,2022-03-08 15:39:05,37.7167,-25.4333,63.01,87,100,25.72
345,Port-Gentil,GA,2022-03-08 15:39:06,-0.7193,8.7815,87.76,66,20,5.75
346,Ust-Karsk,RU,2022-03-08 15:39:06,52.7011,118.8077,21.36,97,100,2.35
347,Bereda,ES,2022-03-08 15:39:06,43.2686,-7.5406,54.14,63,59,5.66
348,Marsh Harbour,BS,2022-03-08 15:35:31,26.5412,-77.0636,76.12,74,0,15.1
349,Launceston,AU,2022-03-08 15:39:07,-41.45,147.1667,50.14,75,90,9.22
350,Romos,RO,2022-03-08 15:39:07,45.8333,23.2833,33.85,61,27,1.59
351,Coxim,BR,2022-03-08 15:39:08,-18.5067,-54.76,90.86,47,53,8.55
352,Brighton,GB,2022-03-08 15:39:08,50.8284,-0.1395,54.41,66,9,21.85
353,Dalmatovo,RU,2022-03-08 15:39:08,56.26,62.9362,-6.25,99,50,4.92
354,Nuuk,GL,2022-03-08 15:36:32,64.1835,-51.7216,20.01,68,75,4.61
355,Thompson,CA,2022-03-08 15:34:25,55.7435,-97.8558,-0.24,71,100,13.8
356,Shubarshi,KZ,2022-03-08 15:39:09,48.5872,57.1869,15.13,95,17,8.84
357,Sinnamary,GF,2022-03-08 15:39:10,5.3833,-52.95,75.54,92,100,8.14
358,Amalapuram,IN,2022-03-08 15:40:10,16.5833,82.0167,79.18,78,0,1.99
359,Kungurtug,RU,2022-03-08 15:40:10,50.5994,97.5228,23.63,92,74,3.47
360,Laguna,US,2022-03-08 15:40:11,38.421,-121.4238,55.24,67,0,1.01
361,Sol-Iletsk,RU,2022-03-08 15:40:11,51.1631,54.9918,19.62,96,100,5.97
362,Tartagal,AR,2022-03-08 15:40:11,-22.5164,-63.8013,78.94,82,100,2.64
363,Sweetwater,US,2022-03-08 15:40:12,25.7634,-80.3731,84.02,72,75,14.97
364,Barcelos,PT,2022-03-08 15:40:12,41.5388,-8.6151,59.85,63,36,6.67
365,Sarangani,PH,2022-03-08 15:40:13,5.4033,125.4636,80.87,78,26,2.17
366,Alice Springs,AU,2022-03-08 15:40:13,-23.7,133.8833,62.15,55,0,6.91
367,Ulaanbaatar,MN,2022-03-08 15:40:13,47.9077,106.8832,37.53,32,40,2.24
368,Ngunguru,NZ,2022-03-08 15:40:14,-35.6167,174.5,63.16,74,100,11.3
369,Ponferrada,ES,2022-03-08 15:40:14,42.5466,-6.5962,53.46,68,85,10.0
370,Vestmanna,FO,2022-03-08 15:40:15,62.1564,-7.1664,40.12,75,100,25.32
371,Cherat,PK,2022-03-08 15:40:15,33.8233,71.8915,55.33,48,99,4.99
372,Dhidhdhoo,MV,2022-03-08 15:40:15,6.8833,73.1,81.9,71,23,1.81
373,Imbituba,BR,2022-03-08 15:40:16,-28.24,-48.6703,84.09,69,68,8.14
374,Camacari,BR,2022-03-08 15:40:16,-12.6975,-38.3242,87.57,56,45,10.09
375,Tiznit,MA,2022-03-08 15:40:16,29.5833,-9.5,64.36,40,33,10.07
376,San Quintin,MX,2022-03-08 15:40:17,30.4833,-115.95,59.63,38,0,4.74
377,Leningradskiy,RU,2022-03-08 15:40:17,69.3833,178.4167,-0.56,93,22,4.41
378,Vaitape,PF,2022-03-08 15:40:18,-16.5167,-151.75,80.76,75,100,13.98
379,Abha,SA,2022-03-08 15:40:18,18.2164,42.5053,67.82,68,20,11.5
380,Beloha,MG,2022-03-08 15:40:18,-25.1667,45.05,78.06,78,0,12.12
381,Virginia Beach,US,2022-03-08 15:38:29,36.8529,-75.978,55.42,54,40,21.85
382,Gannan,CN,2022-03-08 15:40:19,47.9147,123.5031,19.92,95,9,3.29
383,Cururupu,BR,2022-03-08 15:40:19,-1.8283,-44.8683,87.28,58,85,6.02
384,Mandurah,AU,2022-03-08 15:40:20,-32.55,115.7,80.22,49,97,7.43
385,Sao Felix Do Xingu,BR,2022-03-08 15:40:20,-6.6447,-51.995,76.62,94,100,3.47
386,Tabou,CI,2022-03-08 15:40:20,4.423,-7.3528,84.61,73,60,6.46
387,Waingapu,ID,2022-03-08 15:40:21,-9.6567,120.2641,79.09,81,100,2.26
388,Yulin,CN,2022-03-08 15:40:21,22.6333,110.15,61.3,71,0,6.06
389,Dawson Creek,CA,2022-03-08 15:40:20,55.7666,-120.2362,13.35,78,0,2.3
390,Aksu,CN,2022-03-08 15:40:22,41.1231,80.2644,52.34,30,100,6.8
391,Formosa Do Rio Preto,BR,2022-03-08 15:40:22,-11.0483,-45.1931,87.06,49,54,6.38
392,Eyl,SO,2022-03-08 15:40:23,7.9803,49.8164,77.29,66,12,14.27
393,Krasnoselkup,RU,2022-03-08 15:40:23,65.7,82.4667,-18.69,94,99,14.58
394,Vila,PT,2022-03-08 15:40:23,42.0304,-8.1588,46.74,87,74,7.58
395,Znamenskoye,RU,2022-03-08 15:40:24,57.1281,73.8282,1.71,91,100,9.06
396,Mount Gambier,AU,2022-03-08 15:40:24,-37.8333,140.7667,53.51,76,78,10.36
397,Yerbogachen,RU,2022-03-08 15:40:24,61.2767,108.0108,14.0,96,100,5.68
398,Salta,AR,2022-03-08 15:40:25,-24.7859,-65.4117,75.58,78,75,4.61
399,Vao,NC,2022-03-08 15:40:25,-22.6667,167.4833,79.11,71,22,2.42
400,Mahibadhoo,MV,2022-03-08 15:40:25,3.7833,72.9667,82.45,68,20,7.47
401,Udachnyy,RU,2022-03-08 15:40:26,66.4167,112.4,-19.16,100,98,4.07
402,Makat,KZ,2022-03-08 15:40:26,47.6469,53.3463,35.55,54,10,10.65
403,Nicoya,CR,2022-03-08 15:40:27,10.1483,-85.452,87.35,35,6,7.78
404,Taytay,PH,2022-03-08 15:40:27,14.5678,121.1394,82.33,66,40,9.22
405,Kijang,KR,2022-03-08 15:40:27,35.2442,129.2139,42.53,40,89,3.18
406,Rapid Valley,US,2022-03-08 15:41:28,44.0625,-103.1463,28.96,75,75,27.63
407,Sao Joao Da Barra,BR,2022-03-08 15:41:28,-21.6403,-41.0511,87.89,73,12,12.39
408,Longwood,US,2022-03-08 15:40:07,28.7031,-81.3384,80.02,82,100,4.61
409,Bandrele,YT,2022-03-08 15:41:28,-12.9067,45.1914,83.95,79,75,9.22
410,Dodge City,US,2022-03-08 15:41:29,37.7528,-100.0171,39.25,58,0,8.05
411,Pontianak,ID,2022-03-08 15:41:29,-0.0333,109.3333,78.78,88,40,3.44
412,Carman,CA,2022-03-08 15:41:29,49.4992,-98.0016,23.65,92,70,17.63
413,Lima,PE,2022-03-08 15:41:30,-12.0432,-77.0282,79.05,57,0,9.22
414,Palm Coast,US,2022-03-08 15:41:10,29.585,-81.2078,82.04,73,75,7.0
415,Elko,US,2022-03-08 15:41:30,41.0002,-115.5012,26.64,71,100,13.0
416,Auki,SB,2022-03-08 15:41:31,-8.7676,160.7034,77.49,86,100,3.36
417,Sorong,ID,2022-03-08 15:41:31,-0.8833,131.25,80.44,84,96,5.57
418,Bonavista,CA,2022-03-08 15:41:31,48.6499,-53.1147,35.11,96,100,32.12
419,Heihe,CN,2022-03-08 15:41:32,50.2441,127.4902,27.18,97,30,4.21
420,Hambantota,LK,2022-03-08 15:41:32,6.1241,81.1185,79.14,100,75,2.3
421,Durham,US,2022-03-08 15:41:32,36.0335,-78.8664,57.79,55,75,8.05
422,Bridgeton,US,2022-03-08 15:41:33,39.4273,-75.2341,47.98,40,40,17.27
423,Sakakah,SA,2022-03-08 15:41:33,29.9697,40.2064,74.77,27,100,3.51
424,Shelopugino,RU,2022-03-08 15:41:33,51.6514,117.5599,18.37,92,100,4.43
425,Vagamo,NO,2022-03-08 15:41:34,61.8751,9.0967,29.07,75,90,1.34
426,Nome,US,2022-03-08 15:41:34,64.5011,-165.4064,26.67,86,100,13.8
427,Ilulissat,GL,2022-03-08 15:41:34,69.2167,-51.1,10.42,48,20,21.85
428,Kodinsk,RU,2022-03-08 15:41:35,58.6881,99.1844,19.92,99,100,2.3
429,Palma Di Montechiaro,IT,2022-03-08 15:41:35,37.1926,13.765,54.97,52,48,18.43
430,Leh,IN,2022-03-08 15:41:35,34.1667,77.5833,9.43,70,76,2.84
431,Gigmoto,PH,2022-03-08 15:41:36,13.7796,124.39,78.15,85,95,14.99
432,Pisco,PE,2022-03-08 15:41:36,-13.7,-76.2167,75.25,73,75,3.44
433,Ichnya,UA,2022-03-08 15:41:36,50.8626,32.3942,29.93,89,100,7.78
434,Saint George,US,2022-03-08 15:41:37,37.1041,-113.5841,41.34,35,2,3.0
435,Ishigaki,JP,2022-03-08 15:41:37,24.3448,124.1572,67.42,56,67,15.68
436,Lorengau,PG,2022-03-08 15:41:37,-2.0226,147.2712,80.58,78,86,4.23
437,Akureyri,IS,2022-03-08 15:39:07,65.6835,-18.0878,35.53,80,75,4.61
438,Atar,MR,2022-03-08 15:41:38,20.5169,-13.0499,87.85,25,15,13.8
439,San Carlos De Bariloche,AR,2022-03-08 15:41:38,-41.1456,-71.3082,56.95,58,75,26.46
440,Dingle,PH,2022-03-08 15:41:38,10.9995,122.6711,75.85,91,69,7.54
441,Megion,RU,2022-03-08 15:41:39,61.0296,76.1136,-4.99,90,100,15.48
442,Parrita,CR,2022-03-08 15:41:39,9.5201,-84.3225,90.99,48,6,6.31
443,Nawa,IN,2022-03-08 15:41:39,27.0167,75.0,71.46,44,15,7.4
444,Arona,ES,2022-03-08 15:41:40,28.0996,-16.681,63.01,55,40,19.57
445,Mount Isa,AU,2022-03-08 15:41:40,-20.7333,139.5,82.17,28,2,9.22
446,Camacupa,AO,2022-03-08 15:41:40,-12.0167,17.4833,70.92,86,100,3.36
447,Balakhninskiy,RU,2022-03-08 15:41:41,58.0106,114.2769,21.22,98,98,1.43
448,Skelleftea,SE,2022-03-08 15:41:41,64.7507,20.9528,27.0,67,100,4.61
449,Panguipulli,CL,2022-03-08 15:41:41,-39.6333,-72.3333,53.31,96,100,5.77
450,Saint Anthony,US,2022-03-08 15:41:42,45.0205,-93.218,33.66,64,0,14.97
451,Glushkovo,RU,2022-03-08 15:41:42,51.3392,34.6328,28.13,97,100,9.04
452,Grand Gaube,MU,2022-03-08 15:41:42,-20.0064,57.6608,79.2,90,80,1.01
453,Mayo,US,2022-03-08 15:41:43,38.8876,-76.5119,49.24,48,0,17.0
454,Arandis,NA,2022-03-08 15:42:43,-22.4167,14.9667,58.46,44,0,10.78
455,Valley Station,US,2022-03-08 15:42:43,38.1112,-85.8702,40.05,64,100,6.91
456,Carutapera,BR,2022-03-08 15:42:43,-1.195,-46.02,82.9,77,96,5.14
457,Portland,US,2022-03-08 15:42:44,45.5234,-122.6762,44.87,91,100,8.01
458,San Borja,BO,2022-03-08 15:42:44,-14.8167,-66.85,78.55,86,98,1.25
459,Okhotsk,RU,2022-03-08 15:42:44,59.3833,143.3,6.69,78,100,14.65
460,North Bend,US,2022-03-08 15:38:55,43.4065,-124.2243,42.17,98,100,5.75
461,Kemijarvi,FI,2022-03-08 15:42:45,66.7131,27.4306,9.48,98,93,1.72
462,Puerto Del Rosario,ES,2022-03-08 15:42:45,28.5004,-13.8627,67.75,60,20,13.8
463,Benghazi,LY,2022-03-08 15:42:46,32.1167,20.0667,59.0,73,81,13.91
464,Chachapoyas,PE,2022-03-08 15:42:46,-6.2317,-77.869,67.71,55,81,4.52
465,Eydhafushi,MV,2022-03-08 15:42:46,5.1033,73.0708,82.26,69,7,5.5
466,Muravlenko,RU,2022-03-08 15:42:47,63.7898,74.523,-19.79,96,81,15.14
467,Manta,EC,2022-03-08 15:42:29,-0.95,-80.7333,82.18,69,40,8.05
468,Kouroussa,GN,2022-03-08 15:42:47,10.65,-9.8833,101.01,10,20,4.79
469,Tilichiki,RU,2022-03-08 15:42:47,60.4667,166.1,20.05,87,100,8.84
470,Binga,ZW,2022-03-08 15:42:48,-17.6203,27.3414,80.73,69,22,4.76
471,Ojinaga,MX,2022-03-08 15:42:48,29.5667,-104.4167,50.58,37,0,5.75
472,Puerto Escondido,MX,2022-03-08 15:42:48,15.85,-97.0667,84.56,45,5,3.06
473,Hervey Bay,AU,2022-03-08 15:42:49,-25.2986,152.8535,81.03,88,1,12.24
474,Brae,GB,2022-03-08 15:42:49,60.3964,-1.353,44.51,77,49,33.04
475,Monterey,US,2022-03-08 15:38:07,36.2505,-121.2516,37.6,37,0,1.63
476,Mandera,KE,2022-03-08 15:42:49,3.9366,41.867,91.81,22,34,3.33
477,Chulman,RU,2022-03-08 15:42:50,56.8479,124.9104,-2.38,100,100,0.96
478,Havoysund,NO,2022-03-08 15:42:50,70.9963,24.6622,35.83,71,100,20.54
479,Sobolevo,RU,2022-03-08 15:42:50,54.4299,31.8996,20.17,92,100,7.05
480,Shar,KZ,2022-03-08 15:42:51,49.5886,81.0453,4.21,99,64,3.33
481,Payo,ID,2022-03-08 15:42:51,-3.7508,103.6372,73.9,96,94,2.26
482,Fairbanks,US,2022-03-08 15:38:12,64.8378,-147.7164,5.0,77,0,0.0
483,Asfi,MA,2022-03-08 15:42:52,32.2994,-9.2372,63.27,61,2,15.19
484,Gumdag,TM,2022-03-08 15:42:52,39.2061,54.5906,57.06,40,100,5.61
485,Whitecourt,CA,2022-03-08 15:40:23,54.1502,-115.6855,13.24,73,20,12.66
486,Chiquinquira,CO,2022-03-08 15:42:52,5.6164,-73.8175,56.3,81,96,3.04
487,Otukpo,NG,2022-03-08 15:42:53,7.1913,8.1329,102.4,23,98,4.12
488,Shimoda,JP,2022-03-08 15:42:53,34.6667,138.95,43.11,79,40,10.33
489,Nanga Eboko,CM,2022-03-08 15:42:53,4.6833,12.3667,91.06,31,100,2.75
490,Ulychne,UA,2022-03-08 15:42:54,49.2338,23.6511,30.06,72,100,10.04
491,Saint-Dizier,FR,2022-03-08 15:42:54,48.4167,5.0833,53.2,57,4,6.33
492,Tecolutilla,MX,2022-03-08 15:42:54,18.2833,-93.3167,78.94,78,100,4.63
493,Abonnema,NG,2022-03-08 15:42:55,4.7084,6.7931,90.81,56,91,12.21
494,Lichinga,MZ,2022-03-08 15:42:55,-13.3128,35.2406,65.73,95,92,3.89
495,Middle Island,US,2022-03-08 15:42:55,40.8843,-72.9373,45.97,48,20,28.77
496,Bilibino,RU,2022-03-08 15:42:56,68.0546,166.4372,-5.96,98,75,4.23
497,Souillac,MU,2022-03-08 15:42:56,-20.5167,57.5167,79.18,89,75,4.61
498,Moree,AU,2022-03-08 15:42:56,-29.4667,149.85,68.02,88,3,8.05
499,Clyde River,CA,2022-03-08 15:42:57,70.4692,-68.5914,-7.37,71,100,12.66
500,Powell River,CA,2022-03-08 15:42:57,49.8496,-124.5361,46.4,100,75,2.3
501,Mayumba,GA,2022-03-08 15:42:57,-3.432,10.6554,82.18,82,98,10.07
502,Kibondo,TZ,2022-03-08 15:43:58,-3.5864,30.7203,68.99,80,95,3.53
503,Maun,BW,2022-03-08 15:40:27,-19.9833,23.4167,79.38,55,82,3.38
504,Khargapur,IN,2022-03-08 15:43:58,24.823,79.144,76.14,22,56,1.79
505,Mae Sai,TH,2022-03-08 15:43:59,20.4335,99.8762,72.72,84,39,2.08
506,Massaguet,TD,2022-03-08 15:43:59,12.4755,15.4365,109.44,7,100,9.04
507,Haradok,BY,2022-03-08 15:43:59,55.4624,29.9816,24.91,85,93,4.72
508,Qui Nhon,VN,2022-03-08 15:44:00,13.7667,109.2333,70.3,77,26,8.93
509,Lakatoro,VU,2022-03-08 15:44:00,-16.0999,167.4164,80.29,84,91,5.06
510,Talas,TR,2022-03-08 15:44:00,38.6908,35.5538,43.47,61,75,5.75
511,Totskoye,RU,2022-03-08 15:44:01,52.5248,52.7623,22.78,97,100,3.2
512,Trinidad,BO,2022-03-08 15:44:01,-14.8333,-64.9,80.58,83,75,4.61
513,Hasaki,JP,2022-03-08 15:44:02,35.7333,140.8333,39.29,61,69,18.01
514,Kuching,MY,2022-03-08 15:44:02,1.55,110.3333,75.42,94,20,0.0
515,General Roca,AR,2022-03-08 15:44:02,-39.0333,-67.5833,85.62,13,17,23.13
516,Eston,CA,2022-03-08 15:44:03,51.1501,-108.7514,8.49,89,100,16.26
517,Sibolga,ID,2022-03-08 15:44:03,1.7427,98.7792,77.5,85,100,2.35
518,Botngard,NO,2022-03-08 15:44:04,63.7653,9.8111,44.42,61,0,14.97
519,Tomatlan,MX,2022-03-08 15:44:04,19.9333,-105.25,79.36,39,0,2.08
520,Yuxia,CN,2022-03-08 15:44:05,34.0615,108.6291,50.61,53,0,1.7
521,Moyobamba,PE,2022-03-08 15:44:05,-6.05,-76.9667,76.71,75,100,2.75
522,Muisne,EC,2022-03-08 15:44:05,0.6,-80.0333,84.31,73,94,6.26
523,Plouzane,FR,2022-03-08 15:44:06,48.3833,-4.6167,55.72,68,20,17.27
524,Cairns,AU,2022-03-08 15:44:06,-16.9167,145.7667,82.06,95,100,9.22
525,Marzuq,YE,2022-03-08 15:44:07,14.4,46.4667,69.82,33,85,7.81
526,Issenye,TZ,2022-03-08 15:44:07,-2.0,34.3333,68.65,81,66,6.31
527,Tebingtinggi,ID,2022-03-08 15:44:07,3.3285,99.1625,77.05,90,98,1.86
528,Babu,CN,2022-03-08 15:44:08,24.4167,111.5167,60.66,57,0,3.69
529,Mondlo,ZA,2022-03-08 15:44:08,-27.983,30.7177,66.38,88,99,12.88
530,Yar-Sale,RU,2022-03-08 15:44:09,66.8333,70.8333,-16.91,96,25,12.93
531,Dicabisagan,PH,2022-03-08 15:44:09,17.0818,122.4157,72.05,89,100,8.43
532,Superior,US,2022-03-08 15:40:02,46.7208,-92.1041,28.22,75,100,16.11
533,Itoman,JP,2022-03-08 15:44:09,26.1247,127.6694,60.82,66,20,8.05
534,Qena,EG,2022-03-08 15:44:10,26.1615,32.7183,86.11,10,100,3.8
535,Fayaoue,NC,2022-03-08 15:44:10,-20.65,166.5333,81.14,73,96,1.45
536,Gizo,SB,2022-03-08 15:44:11,-8.103,156.8419,82.65,75,93,3.96
